Date,FB_Open,FB_High,FB_Low,FB_Close,FB_Volume,FB_Dividends,FB_Stock Splits,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Dividends,AAPL_Stock Splits,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_Dividends,AMZN_Stock Splits,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_Dividends,NFLX_Stock Splits,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,GOOGL_Dividends,GOOGL_Stock Splits,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Dividends,MSFT_Stock Splits
2020-01-17,222.03,222.29,220.53,222.14,15905900,0,0,78.53,79.14,78.21,79.14,137816400,0.0,0.0,1885.89,1886.64,1857.25,1864.72,3997300,0,0,341.0,341.57,337.38,339.67,6066500,0,0,1462.54,1480.55,1456.55,1479.52,2621200,0,0,166.1,166.15,164.12,165.78,34371700,0.0,0
2020-01-21,222.16,222.37,219.12,221.44,14275800,0,0,78.75,79.21,78.46,78.6,110843200,0.0,0.0,1865.0,1894.27,1860.0,1892.0,3707800,0,0,340.0,341.0,332.59,338.11,14350300,0,0,1479.0,1489.88,1470.21,1482.25,2446500,0,0,165.36,166.86,165.12,165.19,29517200,0.0,0
2020-01-22,222.31,222.75,221.28,221.32,12212800,0,0,79.1,79.45,78.78,78.88,101832400,0.0,0.0,1896.09,1902.5,1883.34,1887.46,3216300,0,0,332.55,336.3,323.6,326.0,21730000,0,0,1489.73,1500.58,1482.66,1483.87,1422900,0,0,166.08,166.17,164.37,164.39,24138800,0.0,0
2020-01-23,220.75,221.49,219.27,219.76,11195000,0,0,78.94,79.34,78.37,79.26,104472000,0.0,0.0,1885.11,1889.98,1872.76,1884.58,2484600,0,0,326.04,349.88,325.01,349.6,18200300,0,0,1487.55,1493.5,1480.32,1484.69,1332500,0,0,164.88,165.48,163.97,165.4,19680800,0.0,0
2020-01-24,220.8,221.78,216.11,217.94,11905800,0,0,79.51,80.28,78.84,79.03,146537600,0.0,0.0,1891.37,1894.99,1847.44,1861.64,3766200,0,0,348.46,359.85,345.88,353.16,17939700,0,0,1492.82,1494.2,1463.18,1466.17,1489300,0,0,166.19,166.21,163.15,163.74,24918100,0.0,0
2020-01-27,213.1,216.06,212.5,214.87,13810700,0,0,76.98,77.41,75.7,76.71,161940000,0.0,0.0,1820.0,1841.0,1815.34,1828.34,3528500,0,0,345.95,351.9,341.02,342.88,7709500,0,0,1431.54,1436.58,1419.5,1431.73,1706600,0,0,159.88,162.09,158.94,161.0,32078100,0.0,0
2020-01-28,216.14,218.74,213.52,217.79,13413800,0,0,77.61,79.05,77.51,78.88,162234000,0.0,0.0,1840.5,1858.11,1830.02,1853.25,2808000,0,0,345.88,352.4,342.78,348.52,6821600,0,0,1441.74,1454.8,1430.36,1450.5,1486200,0,0,162.49,164.45,161.78,164.15,24899900,0.0,0
2020-01-29,221.44,224.2,218.45,223.23,33181300,0,0,80.56,81.4,79.79,80.53,216229200,0.0,0.0,1864.0,1874.75,1855.02,1858.0,2088000,0,0,349.0,349.4,338.55,343.16,7643500,0,0,1458.46,1464.14,1445.39,1456.7,1078300,0,0,166.52,167.42,164.38,166.71,34754500,0.0,0
2020-01-30,206.53,211.43,204.75,209.53,48775500,0,0,79.59,80.47,79.14,80.41,126743200,0.0,0.0,1858.0,1872.87,1850.61,1870.68,6327400,0,0,341.1,348.2,339.25,347.74,5328100,0,0,1438.1,1455.25,1435.0,1454.25,1355500,0,0,172.68,172.68,169.44,171.42,51597500,0.0,0
2020-01-31,208.43,208.69,201.06,201.91,31359900,0,0,79.68,80.12,76.54,76.85,199588400,0.0,0.0,2051.47,2055.72,2002.27,2008.72,15567300,0,0,347.39,347.39,340.98,345.09,5230000,0,0,1467.86,1469.67,1427.06,1432.78,2191100,0,0,170.85,171.04,168.24,168.89,36142700,0.0,0
2020-02-03,203.44,205.14,202.5,204.19,15510500,0,0,75.55,77.84,75.04,76.64,173985600,0.0,0.0,2010.6,2048.5,2000.25,2004.2,5899100,0,0,347.24,359.63,346.28,358.0,6674900,0,0,1461.65,1486.3,1456.61,1482.6,3608800,0,0,169.08,173.12,169.06,173.0,30149100,0.0,0
2020-02-04,206.62,210.6,205.2,209.83,19628900,0,0,78.29,79.36,77.87,79.17,136616400,0.0,0.0,2029.88,2059.8,2015.37,2049.67,5289300,0,0,361.0,369.57,356.1,369.01,7161500,0,0,1454.49,1467.34,1422.03,1445.41,4794000,0,0,175.74,179.21,174.92,178.7,36433300,0.0,0
2020-02-05,212.51,212.73,208.71,210.11,12538200,0,0,80.33,80.63,79.19,79.81,118826800,0.0,0.0,2071.02,2071.02,2032.0,2039.87,4376200,0,0,375.13,375.25,362.3,369.67,6437000,0,0,1463.61,1464.58,1429.68,1446.05,1818800,0,0,182.58,182.75,177.0,178.48,39186300,0.0,0
2020-02-06,210.47,211.19,209.34,210.85,10567500,0,0,80.09,80.75,79.52,80.75,105425600,0.0,0.0,2041.02,2056.3,2024.8,2050.23,3183000,0,0,369.6,371.55,362.51,366.95,3920400,0,0,1451.98,1481.56,1450.48,1475.97,1891100,0,0,179.54,182.37,178.64,182.18,27751400,0.0,0
2020-02-07,210.3,212.82,209.93,212.33,12242500,0,0,80.23,80.49,79.14,79.65,117684000,0.1925,0.0,2041.99,2098.53,2038.1,2079.28,5095300,0,0,365.04,371.8,363.57,366.77,4385200,0,0,1467.39,1485.25,1465.41,1479.11,1418000,0,0,181.41,184.17,181.04,182.44,33529100,0.0,0
2020-02-10,211.52,213.8,210.66,213.06,11856400,0,0,78.19,80.03,78.11,80.03,109348800,0.0,0.0,2085.01,2135.6,2084.96,2133.91,5056200,0,0,365.0,374.8,362.52,371.07,5294100,0,0,1477.23,1508.88,1475.2,1508.66,1915100,0,0,182.13,187.35,181.8,187.21,35844300,0.0,0
2020-02-11,210.19,210.86,206.51,207.19,25030800,0,0,80.54,80.61,79.32,79.54,94323200,0.0,0.0,2150.9,2185.95,2136.0,2150.8,5746000,0,0,373.75,378.11,369.72,373.69,4772900,0,0,1513.27,1529.88,1505.45,1510.06,1742600,0,0,189.15,189.19,182.05,182.98,53159900,0.0,0
2020-02-12,207.85,211.22,207.4,210.76,13813700,0,0,80.01,81.44,80.01,81.43,113730400,0.0,0.0,2163.2,2180.25,2155.29,2160.0,3334300,0,0,377.18,380.62,375.88,380.01,4624800,0,0,1515.86,1520.3,1508.67,1518.63,1552100,0,0,184.12,184.38,180.41,183.25,47062900,0.0,0
2020-02-13,209.52,214.33,209.18,213.14,15396600,0,0,80.68,81.19,80.47,80.85,94747600,0.0,0.0,2144.99,2170.28,2142.0,2149.87,3031800,0,0,376.96,385.37,376.51,381.4,4485400,0,0,1510.0,1525.95,1504.0,1513.39,1145700,0,0,181.64,184.76,181.43,182.26,35295800,0.0,0
2020-02-14,214.0,214.93,212.65,214.18,10741700,0,0,80.82,81.13,80.35,80.87,80113600,0.0,0.0,2155.68,2159.04,2125.89,2134.87,2606200,0,0,381.47,385.15,379.43,380.4,3736300,0,0,1514.53,1520.05,1505.55,1518.73,1159900,0,0,181.8,183.95,181.21,183.89,23149500,0.0,0
2020-02-18,213.55,217.98,213.4,217.8,15609200,0,0,78.49,79.58,78.3,79.39,152531200,0.0,0.0,2125.02,2166.07,2124.11,2155.67,2945600,0,0,379.3,389.54,379.19,387.78,5173900,0,0,1514.34,1530.56,1511.01,1519.44,1282100,0,0,184.15,186.22,184.04,185.75,27792200,0.0,0
2020-02-19,217.99,218.32,216.11,217.49,12135100,0,0,79.64,80.78,79.64,80.54,93984000,0.0,0.0,2167.8,2185.1,2161.12,2170.22,2561200,0,0,388.12,392.95,384.9,386.19,4896400,0,0,1527.2,1530.74,1520.98,1524.87,1137300,0,0,187.09,187.2,185.5,186.31,29997500,0.51,0
2020-02-20,216.52,218.77,212.95,214.58,13109200,0,0,80.29,80.8,79.19,79.72,100566000,0.0,0.0,2173.07,2176.79,2127.45,2153.1,3131300,0,0,386.56,389.7,376.68,386.0,4079400,0,0,1519.01,1527.07,1504.26,1516.99,1298100,0,0,185.98,186.28,180.16,183.46,36862400,0.0,0
2020-02-21,213.48,214.24,208.83,210.18,14092300,0,0,79.3,79.75,77.28,77.91,129554000,0.0,0.0,2142.15,2144.55,2088.0,2095.97,4646300,0,0,385.33,387.32,377.9,380.07,3930100,0,0,1504.58,1510.95,1478.49,1483.46,2126000,0,0,182.22,182.55,176.33,177.66,48572600,0.0,0
2020-02-24,201.8,203.65,198.17,200.72,23080100,0,0,73.98,75.7,71.98,74.21,222195200,0.0,0.0,2003.18,2039.3,1987.97,2009.29,6547000,0,0,364.76,372.82,361.0,368.7,6936400,0,0,1423.05,1436.38,1406.79,1419.86,2478000,0,0,166.9,173.65,162.38,170.0,68311100,0.0,0
2020-02-25,202.25,203.5,195.95,196.77,21433500,0,0,74.9,75.29,71.21,71.7,230673600,0.0,0.0,2026.42,2034.6,1958.42,1972.74,6219100,0,0,372.0,375.65,357.72,360.09,6481200,0,0,1431.0,1436.85,1380.42,1386.32,2579000,0,0,173.3,173.93,166.78,167.2,68073300,0.0,0
2020-02-26,197.19,201.21,195.49,197.2,16524500,0,0,71.31,74.14,71.3,72.83,198054800,0.0,0.0,1970.28,2014.67,1960.45,1979.59,5224600,0,0,366.31,382.0,365.0,379.24,8934100,0,0,1394.98,1413.67,1376.55,1390.47,2488800,0,0,168.83,172.36,167.34,169.29,56206100,0.0,0
2020-02-27,191.82,195.88,189.5,189.75,21682600,0,0,69.96,71.18,67.93,68.07,320605600,0.0,0.0,1934.38,1975.0,1882.76,1884.3,8144000,0,0,371.46,391.56,370.6,371.71,10967700,0,0,1359.14,1369.4,1314.24,1314.95,3114500,0,0,162.47,166.16,157.16,157.36,93174900,0.0,0
2020-02-28,182.7,192.74,181.82,192.47,32583500,0,0,64.03,69.29,63.8,68.03,106721200,0.0,0.0,1814.63,1889.76,1811.13,1883.75,9493800,0,0,364.21,376.77,356.8,369.03,11178600,0,0,1274.31,1342.45,1268.21,1339.25,4010900,0,0,151.62,162.86,151.21,161.17,97073600,0.0,0
2020-03-02,194.03,196.57,188.85,196.44,24949000,0,0,70.25,75.02,69.12,74.37,85349300,0.0,0.0,1906.49,1954.51,1870.0,1953.95,6761700,0,0,373.11,381.36,364.5,381.05,6997900,0,0,1351.39,1387.47,1325.2,1386.32,2771500,0,0,164.45,172.02,161.47,171.89,71030800,0.0,0
2020-03-03,196.22,197.24,183.97,185.89,27984100,0,0,75.58,75.66,71.13,72.0,79868900,0.0,0.0,1975.37,1996.33,1888.09,1908.99,7534500,0,0,381.03,393.52,367.4,368.77,8364600,0,0,1397.68,1408.19,1329.24,1337.72,2830100,0,0,172.9,174.09,161.42,163.66,71677000,0.0,0
2020-03-04,189.17,191.83,186.39,191.76,23062500,0,0,73.78,75.51,72.95,75.34,54794600,0.0,0.0,1946.57,1978.0,1922.0,1975.83,4772900,0,0,377.77,384.01,370.51,383.79,5487300,0,0,1358.96,1382.78,1337.0,1381.6,2379900,0,0,167.62,169.82,164.76,169.67,49814400,0.0,0
2020-03-05,186.78,188.99,183.89,185.17,19333400,0,0,73.55,74.55,72.53,72.9,46893200,0.0,0.0,1933.0,1960.72,1910.0,1924.03,4748200,0,0,381.0,391.4,368.64,372.78,8747000,0,0,1345.55,1353.63,1301.64,1314.76,2719000,0,0,165.19,169.98,164.83,165.41,47817300,0.0,0
2020-03-06,178.33,183.78,176.26,181.09,24559600,0,0,70.18,72.38,69.99,71.93,56544200,0.0,0.0,1875.0,1910.87,1869.5,1901.09,5273600,0,0,367.7,371.31,356.85,368.97,8147200,0,0,1269.95,1302.75,1257.21,1295.74,3232000,0,0,161.77,162.26,155.19,160.73,72821100,0.0,0
2020-03-09,169.6,175.0,165.19,169.5,29949000,0,0,65.64,69.21,65.45,66.24,71686200,0.0,0.0,1773.86,1862.77,1761.29,1800.61,7813200,0,0,343.86,357.47,341.72,346.49,7405500,0,0,1204.96,1252.73,1198.04,1215.79,3462600,0,0,150.22,156.93,149.22,149.84,70419300,0.0,0
2020-03-10,174.67,178.29,169.5,178.19,24517800,0,0,68.97,71.29,67.04,71.01,71322500,0.0,0.0,1870.88,1894.27,1818.17,1891.82,7133300,0,0,356.43,364.54,347.85,364.13,7604400,0,0,1254.39,1275.85,1214.51,1275.17,2743600,0,0,157.34,160.2,151.79,160.09,65354400,0.0,0
2020-03-11,174.01,175.88,167.66,170.24,20373900,0,0,69.04,69.99,67.66,68.55,63899700,0.0,0.0,1857.85,1871.32,1801.5,1820.86,5624800,0,0,358.92,362.98,344.79,349.92,6036000,0,0,1248.27,1256.93,1191.14,1210.9,2736600,0,0,156.32,156.88,150.37,152.83,56371600,0.0,0
2020-03-12,159.54,166.6,154.34,154.47,43266300,0,0,63.7,67.2,61.72,61.78,104618500,0.0,0.0,1721.98,1765.0,1675.0,1676.61,11346200,0,0,326.5,335.72,307.32,315.25,12071600,0,0,1122.62,1188.75,1108.47,1111.55,4716300,0,0,144.55,152.67,137.86,138.34,93226400,0.0,0
2020-03-13,163.53,170.79,157.6,170.28,35028600,0,0,65.92,69.67,62.95,69.18,92683000,0.0,0.0,1755.0,1786.31,1680.62,1785.0,8809700,0,0,330.51,336.42,307.39,336.3,9458200,0,0,1174.99,1214.4,1112.29,1214.27,3970000,0,0,146.74,161.07,140.0,158.01,92727400,0.0,0
2020-03-16,152.32,159.13,143.1,146.01,39120400,0,0,60.22,64.48,59.73,60.28,80605900,0.0,0.0,1641.51,1759.45,1626.03,1689.15,8917300,0,0,306.63,334.35,294.75,298.84,10559900,0,0,1089.61,1145.47,1067.08,1073.0,4826000,0,0,139.27,148.58,134.3,134.72,87905900,0.0,0
2020-03-17,150.74,153.94,140.0,149.42,34255600,0,0,61.6,64.11,59.33,62.93,81014000,0.0,0.0,1775.47,1857.78,1689.24,1807.84,10917100,0,0,306.19,322.9,290.25,319.75,10013900,0,0,1090.64,1126.0,1049.1,1118.06,4159700,0,0,139.27,146.74,134.3,145.81,81059800,0.0,0
2020-03-18,139.75,148.18,137.1,146.96,37553100,0,0,59.67,62.22,59.01,61.39,75058400,0.0,0.0,1750.0,1841.66,1745.0,1830.0,9645200,0,0,302.4,331.58,300.0,315.47,12593600,0,0,1059.94,1104.99,1037.0,1091.19,4652200,0,0,137.28,145.24,134.32,139.67,81593200,0.0,0
2020-03-19,146.62,159.93,144.8,153.13,39862300,0,0,61.57,62.93,60.38,60.92,67964300,0.0,0.0,1860.0,1945.0,1832.65,1880.93,10399900,0,0,324.33,348.51,316.82,332.03,10616000,0,0,1088.22,1152.61,1055.55,1111.67,3703200,0,0,142.03,149.37,138.28,141.97,85922700,0.0,0
2020-03-20,156.02,159.27,148.0,149.73,32568400,0,0,61.52,62.67,56.74,57.05,100423300,0.0,0.0,1926.31,1957.0,1820.73,1846.09,9817900,0,0,342.31,350.49,332.0,332.83,10853800,0,0,1130.9,1138.48,1062.1,1068.21,4143900,0,0,145.24,146.34,135.16,136.64,84866200,0.0,0
2020-03-23,149.66,152.31,142.25,148.1,29830800,0,0,56.76,56.87,52.91,55.84,84188200,0.0,0.0,1827.75,1919.4,1812.0,1902.83,7808500,0,0,347.89,366.11,340.88,360.27,13449400,0,0,1056.37,1066.91,1008.87,1054.13,4183600,0,0,136.3,139.84,131.83,135.28,78975200,0.0,0
2020-03-24,155.21,161.31,152.57,160.98,30440400,0,0,58.82,61.64,58.31,61.44,71882800,0.0,0.0,1951.5,1955.0,1900.34,1940.1,7147100,0,0,369.99,372.93,353.03,357.32,11638700,0,0,1103.98,1133.33,1086.43,1130.01,3623400,0,0,143.01,148.82,140.54,147.57,82516700,0.0,0
2020-03-25,158.92,162.99,153.06,156.21,35160400,0,0,62.41,64.27,60.8,61.1,75763700,0.0,0.0,1920.69,1950.26,1885.78,1885.84,6468700,0,0,361.02,362.0,339.17,342.39,8762000,0,0,1124.58,1146.17,1083.01,1101.62,4512400,0,0,148.14,153.53,143.69,146.16,75572100,0.0,0
2020-03-26,158.25,164.0,157.02,163.34,26556800,0,0,61.35,64.38,61.31,64.32,252087200,0.0,0.0,1902.0,1956.49,1889.29,1955.49,6221300,0,0,344.0,363.84,341.73,362.99,7229600,0,0,1114.72,1171.48,1092.03,1162.92,3828100,0,0,147.63,155.85,147.6,155.3,64568100,0.0,0
2020-03-27,158.2,160.09,154.75,156.79,24879900,0,0,62.9,63.68,61.48,61.66,204216800,0.0,0.0,1930.86,1939.79,1899.92,1900.1,5387900,0,0,359.09,368.56,353.0,357.12,7948800,0,0,1127.47,1151.05,1104.0,1110.26,3139700,0,0,150.96,154.09,148.43,148.92,57042300,0.0,0
2020-03-30,159.18,166.75,158.06,165.95,22515200,0,0,62.4,63.59,62.07,63.42,167976400,0.0,0.0,1922.83,1973.63,1912.34,1963.95,6126100,0,0,363.0,377.8,361.17,370.96,8622000,0,0,1132.64,1151.0,1098.49,1146.31,2936800,0,0,151.65,159.77,149.23,159.4,63420300,0.0,0
2020-03-31,165.48,170.93,164.2,166.8,23676300,0,0,63.61,65.33,62.72,63.29,197002000,0.0,0.0,1964.35,1993.02,1944.01,1949.72,5123600,0,0,367.93,383.01,366.44,375.5,9366500,0,0,1148.73,1173.4,1136.72,1161.95,3261400,0,0,158.57,163.93,155.75,156.89,77927200,0.0,0
2020-04-01,161.62,164.15,158.04,159.6,19507600,0,0,61.35,61.9,59.51,59.96,176218400,0.0,0.0,1932.97,1944.96,1893.0,1907.7,4121900,0,0,376.05,380.23,361.02,364.08,6672500,0,0,1124.0,1129.42,1093.49,1102.1,2598500,0,0,152.21,156.93,150.04,151.32,57969900,0.0,0
2020-04-02,159.1,161.35,155.92,158.19,20886300,0,0,59.81,61.01,58.96,60.96,165934000,0.0,0.0,1901.64,1927.53,1890.0,1918.83,4336000,0,0,364.08,370.99,360.06,370.08,4592500,0,0,1100.0,1122.77,1093.13,1117.03,2820500,0,0,151.07,154.67,149.58,154.46,49630700,0.0,0
2020-04-03,157.15,157.91,150.83,154.18,25983300,0,0,60.43,61.15,59.47,60.08,129880000,0.0,0.0,1911.15,1926.33,1889.15,1906.59,3609900,0,0,367.47,370.9,357.51,361.76,4860800,0,0,1114.71,1118.79,1075.08,1092.7,2568700,0,0,154.3,156.56,151.4,153.03,41243300,0.0,0
2020-04-06,160.15,166.2,158.51,165.55,28453600,0,0,62.44,65.48,62.06,65.32,201820400,0.0,0.0,1936.0,1998.52,1930.02,1997.59,5773200,0,0,365.22,380.29,361.71,379.96,8183900,0,0,1133.0,1190.75,1125.0,1183.19,3166000,0,0,159.49,165.64,156.76,164.41,67111700,0.0,0
2020-04-07,171.79,173.39,166.01,168.83,31411900,0,0,67.4,67.62,64.46,64.57,202887200,0.0,0.0,2017.11,2035.72,1997.62,2011.6,5114000,0,0,380.0,381.33,369.34,372.28,7046400,0,0,1217.01,1220.78,1177.25,1182.56,3081000,0,0,168.71,169.12,162.41,162.64,62769000,0.0,0
2020-04-08,171.25,175.0,167.74,174.28,21664200,0,0,65.39,66.54,65.01,66.22,168895200,0.0,0.0,2021.0,2044.0,2011.15,2043.0,3977300,0,0,374.01,378.39,368.31,371.12,6908900,0,0,1203.1,1214.9,1183.95,1207.0,2016700,0,0,164.81,165.81,162.65,164.27,48318200,0.0,0
2020-04-09,175.9,177.08,171.57,175.19,23534300,0,0,66.87,67.21,65.88,66.7,162116400,0.0,0.0,2044.3,2053.0,2017.66,2042.76,4655600,0,0,371.06,372.1,363.03,370.72,7711300,0,0,1218.18,1221.99,1192.42,1206.57,2701400,0,0,165.5,166.5,162.48,164.28,51431800,0.0,0
2020-04-13,173.67,175.0,169.45,174.79,19355400,0,0,66.78,68.12,66.16,68.01,131022800,0.0,0.0,2040.0,2180.0,2038.0,2168.87,6716700,0,0,371.31,400.51,367.7,396.72,11692900,0,0,1201.5,1214.52,1182.33,1210.41,1935100,0,0,163.5,164.71,161.46,164.65,41905300,0.0,0
2020-04-14,178.98,181.23,176.62,178.17,21011800,0,0,69.69,71.74,69.2,71.44,194994800,0.0,0.0,2200.47,2292.0,2186.21,2283.32,8087200,0,0,397.5,417.82,394.85,413.55,11581000,0,0,1239.97,1275.75,1228.54,1265.23,3167900,0,0,168.12,172.85,167.13,172.8,52874300,0.0,0
2020-04-15,175.19,178.19,172.82,176.97,17423000,0,0,70.28,71.26,69.84,70.79,131154400,0.0,0.0,2257.68,2333.37,2245.0,2307.68,6866600,0,0,413.0,434.98,412.25,426.75,13561200,0,0,1246.51,1275.11,1234.0,1257.3,2111800,0,0,170.31,172.67,168.36,170.99,40940800,0.0,0
2020-04-16,177.95,178.05,172.51,176.25,23593200,0,0,71.52,71.73,70.27,71.35,157125200,0.0,0.0,2346.0,2461.0,2335.0,2408.19,12038200,0,0,437.0,449.52,431.61,439.17,16128700,0,0,1267.14,1273.36,1238.2,1257.43,2894800,0,0,173.4,176.36,172.0,176.12,50479600,0.0,0
2020-04-17,179.2,180.28,176.66,179.24,20974800,0,0,70.85,71.42,68.9,70.38,215250000,0.0,0.0,2372.33,2400.0,2316.02,2375.0,7930000,0,0,431.0,432.0,414.7,422.96,12616300,0,0,1281.7,1290.0,1266.0,1279.0,2552500,0,0,178.57,179.07,174.96,177.67,52765600,0.0,0
2020-04-20,177.41,180.5,176.77,178.24,16110700,0,0,69.18,70.1,68.9,68.92,130015200,0.0,0.0,2389.95,2444.98,2386.05,2393.61,5770700,0,0,435.17,444.49,430.56,437.49,12655800,0,0,1269.89,1276.82,1256.44,1261.15,1764600,0,0,175.71,177.82,174.08,174.15,36669600,0.0,0
2020-04-21,175.25,175.38,168.34,170.8,24850500,0,0,68.76,69.0,66.06,66.79,180991600,0.0,0.0,2416.61,2428.31,2279.66,2328.12,7476700,0,0,444.77,447.0,425.6,433.83,23177600,0,0,1242.71,1250.0,1205.0,1212.16,2482400,0,0,172.6,172.77,165.25,166.95,56203700,0.0,0
2020-04-22,178.45,184.78,178.14,182.28,33369900,0,0,68.1,69.16,67.74,68.71,117057200,0.0,0.0,2369.0,2394.0,2351.0,2363.49,4218300,0,0,429.73,433.0,413.0,421.42,21123800,0,0,1241.11,1279.88,1237.2,1258.41,2315800,0,0,170.5,173.1,169.93,172.62,34651600,0.0,0
2020-04-23,184.08,187.05,183.15,185.13,21426600,0,0,68.66,70.12,68.41,68.45,124814400,0.0,0.0,2399.98,2424.22,2382.08,2399.45,5066600,0,0,419.26,438.41,419.26,426.7,13952300,0,0,1265.74,1288.15,1260.53,1271.17,1710100,0,0,173.21,174.15,170.02,170.53,32790800,0.0,0
2020-04-24,183.23,190.41,180.83,190.07,28868500,0,0,68.99,70.43,68.94,70.42,126508800,0.0,0.0,2417.0,2420.43,2382.0,2410.22,3831800,0,0,425.0,427.17,415.88,424.99,8670400,0,0,1255.0,1277.71,1244.0,1276.6,1872000,0,0,171.17,173.66,169.83,173.65,34305300,0.0,0
2020-04-27,192.66,193.75,187.41,187.5,29197800,0,0,70.13,70.82,69.67,70.47,117087600,0.0,0.0,2443.2,2444.88,2363.0,2376.0,5645600,0,0,425.0,429.0,420.84,421.38,6277500,0,0,1292.0,1294.1,1265.06,1270.86,2209300,0,0,175.67,175.98,172.4,173.15,33194400,0.0,0
2020-04-28,188.66,189.2,182.56,182.91,21731000,0,0,70.95,71.14,69.24,69.33,112004800,0.0,0.0,2372.1,2373.5,2306.0,2314.08,5269400,0,0,419.99,421.0,402.91,403.83,10101200,0,0,1283.2,1284.76,1230.38,1232.59,4035000,0,0,174.68,174.76,168.51,168.93,34392700,0.0,0
2020-04-29,190.93,196.91,190.0,194.19,45954500,0,0,70.86,72.09,70.65,71.61,137280800,0.0,0.0,2330.01,2391.89,2310.0,2372.71,4591600,0,0,399.53,415.86,393.6,411.89,9693100,0,0,1345.0,1360.15,1326.73,1342.18,5417900,0,0,172.32,176.76,170.99,176.51,51286600,0.0,0
2020-04-30,206.92,209.69,201.57,204.71,46173300,0,0,72.16,73.3,71.76,73.12,183064000,0.0,0.0,2419.84,2475.0,2396.01,2474.0,9415000,0,0,410.31,424.44,408.0,419.85,7939400,0,0,1331.36,1350.0,1321.5,1346.7,2789200,0,0,179.07,179.47,175.32,178.28,53661300,0.0,0
2020-05-01,201.6,207.28,199.05,202.27,30415600,0,0,71.24,74.41,71.14,71.94,240616800,0.0,0.0,2336.8,2362.44,2258.19,2286.04,9772600,0,0,415.1,427.97,411.73,415.27,8299900,0,0,1324.09,1351.43,1309.66,1317.32,2443600,0,0,174.89,177.71,173.11,173.67,39370500,0.0,0
2020-05-04,200.2,205.91,198.76,205.26,19250700,0,0,71.97,73.09,71.26,72.96,133568000,0.0,0.0,2256.38,2326.98,2256.38,2315.99,4865900,0,0,417.78,428.54,414.87,428.15,7799100,0,0,1308.13,1324.47,1296.01,1322.9,1540300,0,0,173.59,178.07,172.9,177.91,30372900,0.0,0
2020-05-05,207.02,210.38,206.5,207.07,21071200,0,0,73.43,74.91,73.28,74.06,147751200,0.0,0.0,2340.0,2351.0,2307.13,2317.8,3242500,0,0,427.56,431.0,421.56,424.68,6286300,0,0,1337.5,1371.01,1335.03,1349.02,1983300,0,0,179.68,182.7,178.97,179.82,36839200,0.0,0
2020-05-06,208.12,211.6,206.66,208.47,21857000,0,0,74.78,75.47,74.38,74.82,142333600,0.0,0.0,2329.44,2357.45,2320.0,2351.26,3117800,0,0,429.3,439.77,426.39,434.26,6660700,0,0,1358.0,1368.69,1345.13,1345.43,1586600,0,0,181.14,183.25,180.69,181.59,32139300,0.0,0
2020-05-07,211.16,211.6,209.04,211.26,15152000,0,0,75.46,75.95,75.15,75.59,115215200,0.0,0.0,2374.78,2376.0,2343.11,2367.61,3396400,0,0,436.89,438.88,430.66,436.53,5641900,0,0,1361.31,1376.0,1352.54,1369.28,1532600,0,0,183.22,183.59,181.63,182.65,28316000,0.0,0
2020-05-08,212.24,213.21,210.85,212.35,12524000,0,0,76.27,77.45,75.94,77.39,134048000,0.205,0.0,2372.14,2387.24,2357.0,2379.61,3211200,0,0,434.14,442.0,433.64,435.55,5054300,0,0,1381.82,1396.64,1372.01,1384.34,1666300,0,0,184.02,184.04,182.41,183.72,30912600,0.0,0
2020-05-11,210.89,215.0,210.37,213.18,12893100,0,0,76.89,79.12,76.67,78.61,145946400,0.0,0.0,2374.7,2419.67,2372.11,2409.0,3253700,0,0,436.33,444.89,435.56,440.52,5480300,0,0,1376.79,1415.53,1375.5,1403.59,1633700,0,0,182.2,186.54,181.9,185.77,30809400,0.0,0
2020-05-12,213.29,215.28,210.0,210.1,14704600,0,0,79.31,79.78,77.59,77.71,162301200,0.0,0.0,2411.85,2419.0,2355.0,2356.95,3074900,0,0,442.0,444.17,431.36,431.82,4598200,0,0,1408.22,1414.33,1374.51,1375.18,1695900,0,0,185.83,186.07,181.36,181.56,32038200,0.0,0
2020-05-13,209.43,210.78,202.11,205.1,20684600,0,0,77.9,78.85,75.67,76.77,200622400,0.0,0.0,2366.8,2407.7,2337.8,2367.92,4782900,0,0,435.69,447.0,427.27,438.27,7014600,0,0,1376.16,1385.33,1328.01,1348.33,2018400,0,0,181.6,183.1,175.63,178.82,44711500,0.0,0
2020-05-14,202.56,206.93,200.69,206.81,17178900,0,0,75.99,77.31,75.25,77.25,158929200,0.0,0.0,2361.01,2391.37,2353.21,2388.85,3648100,0,0,444.9,452.38,432.82,441.95,9007500,0,0,1333.52,1357.37,1323.3,1356.86,1833000,0,0,176.62,179.75,174.77,179.59,41873900,0.0,0
